,Winner,R_fighter,B_fighter,R_STR,B_STR,R_TD,B_TD,R_SUB,B_SUB,R_PASS,B_PASS,WEIGHT_CLASS,METHOD,DETAIL,ROUND,TIME,title_bout,link,date,location,attendance
3299,win,Dylan Andrews,Jimmy Quinlan,20,7,0,1,0,0,0,1,Middleweight,KO/TKO,Punch,1,00:03:22,0.0,http://ufcstats.com/fight-details/adf590055f922f5b,13-04-2013,"Las Vegas, Nevada, USA",5382.0
3300,win,Clint Hester,Bristol Marunde,66,21,0,3,0,0,0,0,Middleweight,KO/TKO,Elbow,3,00:03:53,0.0,http://ufcstats.com/fight-details/40a43ffdd1624bed,13-04-2013,"Las Vegas, Nevada, USA",5382.0
3301,win,Cole Miller,Bart Palaszewski,5,18,1,0,1,0,0,0,Featherweight,SUB,Rear Naked Choke,1,00:04:23,0.0,http://ufcstats.com/fight-details/4f850f7e35d85bb8,13-04-2013,"Las Vegas, Nevada, USA",5382.0
3302,win,Maximo Blanco,Sam Sicilia,52,26,2,1,1,1,1,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/0a5a021cb11299bf,13-04-2013,"Las Vegas, Nevada, USA",5382.0
3303,win,Daniel Pineda,Justin Lawrence,1,0,2,0,1,0,3,0,Featherweight,SUB,Kimura,1,00:01:35,0.0,http://ufcstats.com/fight-details/ae0fdb792308b0f8,13-04-2013,"Las Vegas, Nevada, USA",5382.0
3304,win,Gegard Mousasi,Ilir Latifi,80,18,0,1,0,0,0,0,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/3509779ebe302d06,06-04-2013,"Stockholm, Sweden",14506.0
3305,win,Ross Pearson,Ryan Couture,28,29,1,1,0,0,0,0,Lightweight,KO/TKO,Punches,2,00:03:45,0.0,http://ufcstats.com/fight-details/fa520c5834cda94e,06-04-2013,"Stockholm, Sweden",14506.0
3306,win,Matt Mitrione,Philip De Fries,7,0,0,0,0,0,0,0,Heavyweight,KO/TKO,Punches,1,00:00:19,0.0,http://ufcstats.com/fight-details/a89b9eeacdb85ec1,06-04-2013,"Stockholm, Sweden",14506.0
3307,win,Brad Pickett,Mike Easton,68,71,4,3,0,0,1,1,Bantamweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/4e69c86d09c9f782,06-04-2013,"Stockholm, Sweden",14506.0
3308,win,Diego Brandao,Pablo Garza,9,4,0,1,1,0,1,0,Featherweight,SUB,Arm Triangle,1,00:03:27,0.0,http://ufcstats.com/fight-details/f3ebaf9af44c1e6d,06-04-2013,"Stockholm, Sweden",14506.0
3309,win,Akira Corassani,Robert Peralta,48,67,2,0,0,0,1,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/53467e6296c2e5e6,06-04-2013,"Stockholm, Sweden",14506.0
3310,win,Reza Madadi,Michael Johnson,34,20,4,0,2,0,4,0,Lightweight,SUB,D'Arce Choke,3,00:01:33,0.0,http://ufcstats.com/fight-details/bc0779b232828e67,06-04-2013,"Stockholm, Sweden",14506.0
3311,win,Tor Troeng,Adam Cella,6,2,1,0,1,0,3,0,Middleweight,SUB,Rear Naked Choke,1,00:03:11,0.0,http://ufcstats.com/fight-details/7047b70f28c2d2fd,06-04-2013,"Stockholm, Sweden",14506.0
3312,win,Adlan Amagov,Chris Spang,38,5,6,0,0,0,1,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/9eb1ce435cc1536e,06-04-2013,"Stockholm, Sweden",14506.0
3313,win,Conor McGregor,Marcus Brimage,21,12,0,0,0,0,0,0,Featherweight,KO/TKO,Punches,1,00:01:07,0.0,http://ufcstats.com/fight-details/24393bea0c4cf49a,06-04-2013,"Stockholm, Sweden",14506.0
3314,win,Ryan LaFlare,Benny Alloway,37,9,6,1,1,0,6,2,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/8b0ff8defc1a14f4,06-04-2013,"Stockholm, Sweden",14506.0
3315,win,Tom Lawlor,Michael Kuiper,7,14,0,3,1,0,0,4,Middleweight,SUB,Guillotine Choke,2,00:01:05,0.0,http://ufcstats.com/fight-details/438f5404c43303b8,06-04-2013,"Stockholm, Sweden",14506.0
3316,win,Papy Abedi,Besam Yousef,53,43,4,2,0,0,2,0,Welterweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/e67e15cc6578d1c3,06-04-2013,"Stockholm, Sweden",14506.0
3317,win,Georges St-Pierre,Nick Diaz,105,41,9,0,0,1,2,0,Welterweight,U-DEC,,5,00:05:00,1.0,http://ufcstats.com/fight-details/e5e3c3a055df3016,16-03-2013,"Montreal, Quebec, Canada",20145.0
3318,win,Johny Hendricks,Carlos Condit,30,42,12,0,0,0,1,1,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/29398b15b94c3847,16-03-2013,"Montreal, Quebec, Canada",20145.0
3319,win,Jake Ellenberger,Nate Marquardt,13,13,0,0,0,0,0,0,Welterweight,KO/TKO,Punch,1,00:03:00,0.0,http://ufcstats.com/fight-details/5adcbd20eed3795d,16-03-2013,"Montreal, Quebec, Canada",20145.0
3320,win,Chris Camozzi,Nick Ring,64,86,0,0,0,0,0,0,Middleweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/79dcde3ad50f6165,16-03-2013,"Montreal, Quebec, Canada",20145.0
3321,win,Mike Ricci,Colin Fletcher,47,37,2,0,0,0,2,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/cc6e74d0558b7340,16-03-2013,"Montreal, Quebec, Canada",20145.0
3322,win,Patrick Cote,Bobby Voelker,72,83,0,4,0,0,0,1,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/d0797451df1de80f,16-03-2013,"Montreal, Quebec, Canada",20145.0
3323,win,Darren Elkins,Antonio Carvalho,14,9,0,0,0,0,0,0,Featherweight,KO/TKO,Punch,1,00:03:06,0.0,http://ufcstats.com/fight-details/7b9de06ef8c09ba6,16-03-2013,"Montreal, Quebec, Canada",20145.0
3324,win,Jordan Mein,Dan Miller,29,11,0,1,0,1,0,0,Welterweight,KO/TKO,Punches,1,00:04:42,0.0,http://ufcstats.com/fight-details/b6c46c3c239e7863,16-03-2013,"Montreal, Quebec, Canada",20145.0
3325,win,John Makdessi,Daron Cruickshank,86,51,0,0,0,0,0,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/0bd0ca01a255038c,16-03-2013,"Montreal, Quebec, Canada",20145.0
3326,win,Rick Story,Quinn Mulhern,20,9,1,0,0,0,0,0,Welterweight,KO/TKO,Punch,1,00:03:05,0.0,http://ufcstats.com/fight-details/9030c92a161afaf9,16-03-2013,"Montreal, Quebec, Canada",20145.0
3327,win,TJ Dillashaw,Issei Tamura,30,11,2,0,0,0,0,0,Bantamweight,KO/TKO,Kick,2,00:00:26,0.0,http://ufcstats.com/fight-details/9c3db86db300119e,16-03-2013,"Montreal, Quebec, Canada",20145.0
3328,win,George Roop,Reuben Duran,33,30,2,1,1,0,0,1,Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/8e4650807ea06626,16-03-2013,"Montreal, Quebec, Canada",20145.0
3329,win,Wanderlei Silva,Brian Stann,43,43,0,0,0,0,0,0,Light Heavyweight,KO/TKO,Punch,2,00:04:08,0.0,http://ufcstats.com/fight-details/e2b547e64f6532bb,02-03-2013,"Saitama, Japan",14682.0
3330,win,Mark Hunt,Stefan Struve,47,24,1,0,0,1,2,3,Heavyweight,KO/TKO,Punch,3,00:01:44,0.0,http://ufcstats.com/fight-details/c996b2ff10a915b1,02-03-2013,"Saitama, Japan",14682.0
3331,win,Diego Sanchez,Takanori Gomi,65,81,2,0,1,0,0,0,Lightweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/1acde2739237c4f8,02-03-2013,"Saitama, Japan",14682.0
3332,win,Yushin Okami,Hector Lombard,37,45,3,0,0,0,5,2,Middleweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/e830cb1df07f3466,02-03-2013,"Saitama, Japan",14682.0
3333,win,Rani Yahya,Mizuto Hirota,13,4,5,1,1,0,9,1,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/1dcc880fc80e6332,02-03-2013,"Saitama, Japan",14682.0
3334,win,Dong Hyun Kim,Siyar Bahadurzada,23,5,3,0,1,0,8,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/e0bdef2580715030,02-03-2013,"Saitama, Japan",14682.0
3335,win,Brad Tavares,Riki Fukuda,116,69,0,1,0,0,0,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/c79c00f5443c2f6e,02-03-2013,"Saitama, Japan",14682.0
3336,win,Takeya Mizugaki,Bryan Caraway,67,37,0,2,0,1,0,3,Bantamweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/7af713ee9e3006eb,02-03-2013,"Saitama, Japan",14682.0
3337,win,Kazuki Tokudome,Cristiano Marcello,33,33,2,1,0,0,5,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/8666332154fc6f4a,02-03-2013,"Saitama, Japan",14682.0
3338,nc,Alex Caceres,Kyung Ho Kang,30,16,0,5,0,0,2,8,Bantamweight,Overturned,,3,00:05:00,0.0,http://ufcstats.com/fight-details/be70a2f68f6ad3e7,02-03-2013,"Saitama, Japan",14682.0
3339,win,Hyun Gyu Lim,Marcelo Guimaraes,62,47,0,2,0,0,0,1,Welterweight,KO/TKO,Knee,2,00:04:00,0.0,http://ufcstats.com/fight-details/68e1a69423360900,02-03-2013,"Saitama, Japan",14682.0
3340,win,Ronda Rousey,Liz Carmouche,7,4,1,0,1,1,3,1,Women's Bantamweight,SUB,Armbar,1,00:04:49,1.0,http://ufcstats.com/fight-details/e9e6023dbba9a8b0,23-02-2013,"Anaheim, California, USA",13257.0
3341,win,Lyoto Machida,Dan Henderson,27,20,1,1,0,0,0,0,Light Heavyweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/ee43dc83049ecc8d,23-02-2013,"Anaheim, California, USA",13257.0
3342,win,Urijah Faber,Ivan Menjivar,17,3,0,1,1,0,2,1,Bantamweight,SUB,Rear Naked Choke,1,00:04:34,0.0,http://ufcstats.com/fight-details/785c0e68b34ea383,23-02-2013,"Anaheim, California, USA",13257.0
3343,win,Court McGee,Josh Neer,166,63,2,0,0,0,2,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/db43605f10bd67b4,23-02-2013,"Anaheim, California, USA",13257.0
3344,win,Robbie Lawler,Josh Koscheck,9,2,0,2,0,0,0,0,Welterweight,KO/TKO,Punches,1,00:03:57,0.0,http://ufcstats.com/fight-details/b4db19e62f087a7f,23-02-2013,"Anaheim, California, USA",13257.0
3345,win,Brendan Schaub,Lavar Johnson,18,36,5,1,1,0,8,1,Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/50eb4822a74a417e,23-02-2013,"Anaheim, California, USA",13257.0
3346,win,Michael Chiesa,Anton Kuivanen,5,18,1,0,2,0,1,0,Lightweight,SUB,Rear Naked Choke,2,00:02:29,0.0,http://ufcstats.com/fight-details/69f8e2ba5d1048d4,23-02-2013,"Anaheim, California, USA",13257.0
3347,win,Dennis Bermudez,Matt Grice,120,82,0,1,2,0,1,2,Featherweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/80769cf090fa34dd,23-02-2013,"Anaheim, California, USA",13257.0
3348,win,Sam Stout,Caros Fodor,46,47,1,3,0,0,4,0,Lightweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/2b3a1c063245e280,23-02-2013,"Anaheim, California, USA",13257.0
3349,win,Kenny Robertson,Brock Jardine,9,1,1,0,2,1,3,0,Welterweight,SUB,Kneebar,1,00:02:57,0.0,http://ufcstats.com/fight-details/2a8ff828e4891b82,23-02-2013,"Anaheim, California, USA",13257.0
3350,win,Neil Magny,Jon Manley,65,17,4,1,0,0,5,2,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/919ddc634c54ad20,23-02-2013,"Anaheim, California, USA",13257.0
3351,win,Nah-Shon Burrell,Yuri Villefort,121,48,0,3,1,1,1,5,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/69ca032aaef2e3d0,23-02-2013,"Anaheim, California, USA",13257.0
3352,win,Renan Barao,Michael McDonald,36,26,4,0,1,0,4,0,Bantamweight,SUB,Arm Triangle,4,00:03:57,1.0,http://ufcstats.com/fight-details/3dbf17b9946d26db,16-02-2013,"London, England, United Kingdom",10349.0
3353,win,Cub Swanson,Dustin Poirier,58,58,2,2,0,0,3,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/493b7a8e3253b133,16-02-2013,"London, England, United Kingdom",10349.0
3354,win,Jimi Manuwa,Cyrille Diabate,18,9,3,0,0,0,1,0,Light Heavyweight,KO/TKO,,1,00:05:00,0.0,http://ufcstats.com/fight-details/2968840a5f24ce9f,16-02-2013,"London, England, United Kingdom",10349.0
3355,win,Gunnar Nelson,Jorge Santiago,42,43,2,0,0,0,3,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/7549887ba7ae86e6,16-02-2013,"London, England, United Kingdom",10349.0
3356,win,James Te Huna,Ryan Jimmo,49,34,2,0,0,0,4,2,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/635ef1f12a60e9d7,16-02-2013,"London, England, United Kingdom",10349.0
3357,nc,Che Mills,Matthew Riddle,28,23,0,5,0,0,0,6,Welterweight,Overturned,,3,00:05:00,0.0,http://ufcstats.com/fight-details/287c71b9017c5769,16-02-2013,"London, England, United Kingdom",10349.0
3358,win,Renee Forte,Terry Etim,47,13,2,0,0,0,4,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/e27a9b4b4a46f091,16-02-2013,"London, England, United Kingdom",10349.0
3359,win,Danny Castillo,Paul Sass,38,4,4,0,0,5,2,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/530558f01ac425af,16-02-2013,"London, England, United Kingdom",10349.0
3360,win,Andy Ogle,Josh Grispi,19,7,2,1,0,2,2,1,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/d607908be8b19273,16-02-2013,"London, England, United Kingdom",10349.0
3361,win,Tom Watson,Stanislav Nedkov,56,39,0,5,0,0,0,0,Middleweight,KO/TKO,Knee,2,00:04:42,0.0,http://ufcstats.com/fight-details/22a574162e2ebcf6,16-02-2013,"London, England, United Kingdom",10349.0
3362,win,Vaughan Lee,Motonobu Tezuka,20,4,0,1,0,1,0,0,Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/f509d5ffcc3f46fe,16-02-2013,"London, England, United Kingdom",10349.0
3363,win,Phil Harris,Ulysses Gomez,33,35,1,0,0,0,0,0,Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/16ba92318ff66d4a,16-02-2013,"London, England, United Kingdom",10349.0
3364,win,Jose Aldo,Frankie Edgar,76,60,0,2,0,0,0,0,Featherweight,U-DEC,,5,00:05:00,1.0,http://ufcstats.com/fight-details/1c4e4b3358089960,02-02-2013,"Las Vegas, Nevada, USA",10275.0
3365,win,Rogerio Nogueira,Rashad Evans,40,22,0,1,0,0,0,0,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/031eac0f0f85d0bf,02-02-2013,"Las Vegas, Nevada, USA",10275.0
3366,win,Antonio Silva,Alistair Overeem,21,51,0,1,0,0,0,1,Heavyweight,KO/TKO,Punches,3,00:00:25,0.0,http://ufcstats.com/fight-details/21419797f539de5e,02-02-2013,"Las Vegas, Nevada, USA",10275.0
3367,win,Demian Maia,Jon Fitch,12,6,7,0,3,1,5,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/171eb38b335030d3,02-02-2013,"Las Vegas, Nevada, USA",10275.0
3368,win,Joseph Benavidez,Ian McCall,57,40,0,1,0,0,0,2,Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/40cc0ccf580a4836,02-02-2013,"Las Vegas, Nevada, USA",10275.0
3369,win,Evan Dunham,Gleison Tibau,91,37,0,2,0,1,0,0,Lightweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/1d43112d98de273a,02-02-2013,"Las Vegas, Nevada, USA",10275.0
3370,win,Tyron Woodley,Jay Hieron,15,0,0,0,0,0,0,0,Welterweight,KO/TKO,Punch,1,00:00:36,0.0,http://ufcstats.com/fight-details/8bcdb1c3418fe739,02-02-2013,"Las Vegas, Nevada, USA",10275.0
3371,win,Bobby Green,Jacob Volkmann,54,6,1,4,1,0,4,5,Lightweight,SUB,Rear Naked Choke,3,00:04:25,0.0,http://ufcstats.com/fight-details/cd03bff050e53625,02-02-2013,"Las Vegas, Nevada, USA",10275.0
3372,win,Isaac Vallie-Flagg,Yves Edwards,76,58,0,1,0,0,0,4,Lightweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/54c842a037183f48,02-02-2013,"Las Vegas, Nevada, USA",10275.0
3373,win,Dustin Kimura,Chico Camus,16,23,0,1,5,0,3,0,Bantamweight,SUB,Rear Naked Choke,3,00:01:50,0.0,http://ufcstats.com/fight-details/6247ad19755b71d6,02-02-2013,"Las Vegas, Nevada, USA",10275.0
3374,win,Francisco Rivera,Edwin Figueroa,51,24,2,1,0,0,1,0,Bantamweight,KO/TKO,Punches,2,00:04:20,0.0,http://ufcstats.com/fight-details/42eba784becde9ad,02-02-2013,"Las Vegas, Nevada, USA",10275.0
3375,win,Demetrious Johnson,John Dodson,127,57,5,1,0,0,0,0,Flyweight,U-DEC,,5,00:05:00,1.0,http://ufcstats.com/fight-details/9b9591a4f7febe32,26-01-2013,"Chicago, Illinois, USA",16091.0
3376,win,Glover Teixeira,Rampage Jackson,80,53,5,0,0,0,5,0,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/638093bc4f69f639,26-01-2013,"Chicago, Illinois, USA",16091.0
3377,win,Anthony Pettis,Donald Cerrone,18,4,0,0,0,0,0,0,Lightweight,KO/TKO,Kick,1,00:02:35,0.0,http://ufcstats.com/fight-details/bddf441908777c0c,26-01-2013,"Chicago, Illinois, USA",16091.0
3378,win,Ricardo Lamas,Erik Koch,32,14,2,0,0,0,0,0,Featherweight,KO/TKO,Elbows,2,00:02:32,0.0,http://ufcstats.com/fight-details/4e87af7e5156bbf7,26-01-2013,"Chicago, Illinois, USA",16091.0
3379,win,TJ Grant,Matt Wiman,54,18,0,0,0,0,0,0,Lightweight,KO/TKO,Elbows,1,00:04:51,0.0,http://ufcstats.com/fight-details/e8c24a1754599237,26-01-2013,"Chicago, Illinois, USA",16091.0
3380,win,Clay Guida,Hatsu Hioki,26,41,3,0,0,1,1,0,Featherweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/76690fbdcaa85c21,26-01-2013,"Chicago, Illinois, USA",16091.0
3381,win,Pascal Krauss,Mike Stumpf,163,63,1,2,1,0,0,2,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/856e171bdfc98cb5,26-01-2013,"Chicago, Illinois, USA",16091.0
3382,win,Ryan Bader,Vladimir Matyushenko,3,0,0,0,1,0,0,0,Light Heavyweight,SUB,Guillotine Choke,1,00:00:50,0.0,http://ufcstats.com/fight-details/97cec48c97e7ea31,26-01-2013,"Chicago, Illinois, USA",16091.0
3383,win,Shawn Jordan,Mike Russow,42,25,2,1,0,0,4,0,Heavyweight,KO/TKO,,2,00:03:48,0.0,http://ufcstats.com/fight-details/ca28f69fa42f88ed,26-01-2013,"Chicago, Illinois, USA",16091.0
3384,win,Rafael Natal,Sean Spencer,64,12,4,0,4,0,4,0,Middleweight,SUB,Arm Triangle,3,00:02:13,0.0,http://ufcstats.com/fight-details/df0d3dec831e2142,26-01-2013,"Chicago, Illinois, USA",16091.0
3385,win,David Mitchell,Simeon Thoresen,60,49,1,1,2,0,1,1,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/83f6a6fc79036749,26-01-2013,"Chicago, Illinois, USA",16091.0
3386,win,Vitor Belfort,Michael Bisping,18,14,0,0,0,0,0,0,Middleweight,KO/TKO,Kick,2,00:01:27,0.0,http://ufcstats.com/fight-details/b51d691b9f5603a8,19-01-2013,"Sao Paulo, Brazil",9116.0
3387,win,CB Dollaway,Daniel Sarafian,62,38,2,0,0,0,3,2,Middleweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/4d231d5d5f815085,19-01-2013,"Sao Paulo, Brazil",9116.0
3388,win,Gabriel Gonzaga,Ben Rothwell,17,12,3,0,1,0,0,0,Heavyweight,SUB,Guillotine Choke,2,00:01:01,0.0,http://ufcstats.com/fight-details/2eeb1656692bd967,19-01-2013,"Sao Paulo, Brazil",9116.0
3389,win,Khabib Nurmagomedov,Thiago Tavares,22,2,0,0,0,0,1,0,Lightweight,KO/TKO,Elbows,1,00:01:55,0.0,http://ufcstats.com/fight-details/7651b2e09ea2c420,19-01-2013,"Sao Paulo, Brazil",9116.0
3390,win,Godofredo Pepey,Milton Vieira,36,17,0,5,0,0,2,0,Featherweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/8f426040f746905d,19-01-2013,"Sao Paulo, Brazil",9116.0
3391,win,Ronny Markes,Andrew Craig,5,20,2,0,2,0,3,1,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/dff7ce155b47442c,19-01-2013,"Sao Paulo, Brazil",9116.0
3392,win,Nik Lentz,Diego Nunes,56,18,10,0,0,0,8,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/302ce74d8b0d12a6,19-01-2013,"Sao Paulo, Brazil",9116.0
3393,win,Edson Barboza,Lucas Martins,26,12,0,0,0,0,0,0,Lightweight,KO/TKO,Punches,1,00:02:38,0.0,http://ufcstats.com/fight-details/470f6fdd47f671fd,19-01-2013,"Sao Paulo, Brazil",9116.0
3394,nc,Iuri Alcantara,Pedro Nobre,20,3,1,0,1,0,3,0,Bantamweight,CNC,,1,00:02:11,0.0,http://ufcstats.com/fight-details/7601245171a28da1,19-01-2013,"Sao Paulo, Brazil",9116.0
3395,win,Ildemar Alcantara,Wagner Prado,24,28,2,0,3,0,1,1,Light Heavyweight,SUB,Kneebar,2,00:02:39,0.0,http://ufcstats.com/fight-details/c7ad34973f9d1cf6,19-01-2013,"Sao Paulo, Brazil",9116.0
3396,win,Francisco Trinaldo,CJ Keith,12,3,2,0,1,0,4,0,Lightweight,SUB,Arm Triangle,2,00:01:50,0.0,http://ufcstats.com/fight-details/f4273b2155fe20fe,19-01-2013,"Sao Paulo, Brazil",9116.0
3397,win,Cain Velasquez,Junior Dos Santos,111,57,11,0,0,0,3,0,Heavyweight,U-DEC,,5,00:05:00,1.0,http://ufcstats.com/fight-details/02a373f6503b3530,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3398,win,Jim Miller,Joe Lauzon,91,35,1,0,2,3,2,1,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/5d7a720a2e2f4749,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3399,win,Costas Philippou,Tim Boetsch,28,25,0,2,0,0,0,0,Middleweight,KO/TKO,Punches,3,00:02:11,0.0,http://ufcstats.com/fight-details/526790a5b3c4b5a2,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3400,win,Yushin Okami,Alan Belcher,20,6,1,0,0,2,8,2,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/23cdc3ef525ba8e4,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3401,win,Derek Brunson,Chris Leben,41,40,4,0,1,0,4,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/bab948352454f302,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3402,win,Eddie Wineland,Brad Pickett,90,67,0,0,0,0,0,0,Bantamweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/5a65ffe3842ce2f2,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3403,win,Erik Perez,Byron Bloodworth,40,8,0,0,0,0,0,0,Bantamweight,KO/TKO,Punches,1,00:03:50,0.0,http://ufcstats.com/fight-details/ea9059fd076a2f1e,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3404,win,Jamie Varner,Melvin Guillard,32,57,7,0,1,1,0,1,Lightweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/0d4927585d0480fc,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3405,win,Myles Jury,Michael Johnson,56,6,3,0,1,0,7,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/85f67de8e9dc5689,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3406,win,Todd Duffee,Philip De Fries,20,7,0,1,0,0,0,0,Heavyweight,KO/TKO,Punches,1,00:02:04,0.0,http://ufcstats.com/fight-details/84500d5c1aba97a2,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3407,win,Max Holloway,Leonard Garcia,120,89,0,2,0,0,0,1,Featherweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/a551d93167533459,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3408,win,John Moraga,Chris Cariaso,26,39,2,1,1,0,0,0,Flyweight,SUB,Guillotine Choke,3,00:01:11,0.0,http://ufcstats.com/fight-details/fc9ec3a01d0129b6,29-12-2012,"Las Vegas, Nevada, USA",13561.0
3409,win,Roy Nelson,Matt Mitrione,23,13,0,0,0,0,0,0,Heavyweight,KO/TKO,Punch,1,00:02:58,0.0,http://ufcstats.com/fight-details/5bcc7204a43cf34e,15-12-2012,"Las Vegas, Nevada, USA",2427.0
3410,win,Colton Smith,Mike Ricci,15,9,7,0,1,0,5,1,Welterweight,U-DEC,,3,00:05:00,1.0,http://ufcstats.com/fight-details/99c12cc04b4261bf,15-12-2012,"Las Vegas, Nevada, USA",2427.0
3411,win,Pat Barry,Shane del Rosario,11,14,0,1,0,2,1,1,Heavyweight,KO/TKO,Punch,2,00:00:26,0.0,http://ufcstats.com/fight-details/cade8a4e97911e89,15-12-2012,"Las Vegas, Nevada, USA",2427.0
3412,win,Dustin Poirier,Jonathan Brookins,35,26,0,0,1,0,0,0,Featherweight,SUB,D'Arce Choke,1,00:04:15,0.0,http://ufcstats.com/fight-details/e88c59ad88e9dc27,15-12-2012,"Las Vegas, Nevada, USA",2427.0
3413,win,Mike Pyle,James Head,9,13,0,0,0,0,0,0,Welterweight,KO/TKO,Knee,1,00:01:55,0.0,http://ufcstats.com/fight-details/1d20bba4aca5f81a,15-12-2012,"Las Vegas, Nevada, USA",2427.0
3414,win,Johnny Bedford,Marcos Vinicius,34,4,1,0,0,1,1,0,Bantamweight,KO/TKO,Punch,2,00:01:00,0.0,http://ufcstats.com/fight-details/452a9728317893d7,15-12-2012,"Las Vegas, Nevada, USA",2427.0
3415,win,Rustam Khabilov,Vinc Pichel,13,0,5,0,0,0,1,0,Lightweight,KO/TKO,Slam,1,00:02:15,0.0,http://ufcstats.com/fight-details/12d17a837caeae63,15-12-2012,"Las Vegas, Nevada, USA",2427.0
